recommendationid,appid,game_name,steam_label_text,llm_sentiment,llm_primary_issue,llm_urgency_candidate,release_period,playtime_at_review_hours,votes_up,weighted_vote_score,llm_issue_category,issue_name_kor,llm_issue_sentiment,llm_issue_evidence,source_run
185937310,619820,Heroes of Hammerwatch II,negative,negative,content_volume,medium,D0-D30,3.083333333333333,0,0.5,ui_ux,UI/UX,negative,"walking speed needs to be increased, town should have fast tp to upgrade spots",heroes_of_hammerwatch_2
185821014,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,5.383333333333334,0,0.5,positive_praise,긍정 칭찬,positive,"Had fun, I recommend it 11/10",heroes_of_hammerwatch_2
185775125,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,17.45,0,0.5,positive_praise,긍정 칭찬,positive,Fantastic follow-up of the first game. Loads of progression.,heroes_of_hammerwatch_2
185775125,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,17.45,0,0.5,content_volume,콘텐츠 분량,neutral,"Would love more content in for of dungeons, monsters, and classes.",heroes_of_hammerwatch_2
186186554,619820,Heroes of Hammerwatch II,negative,negative,gameplay_loop,high,D0-D30,13.116666666666667,0,0.5,gameplay_loop,게임플레이 루프,negative,permanent Curse from being hit by random monsters,heroes_of_hammerwatch_2
186097694,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,medium,D0-D30,12.8,0,0.5,positive_praise,긍정 칭찬,positive,"Incredible game, worth it, fun coop",heroes_of_hammerwatch_2
186097694,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,medium,D0-D30,12.8,0,0.5,balance,밸런스,negative,"scaling concerns with some monsters, power difference between classes",heroes_of_hammerwatch_2
186097694,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,medium,D0-D30,12.8,0,0.5,bug,버그,negative,occasional bug,heroes_of_hammerwatch_2
186097694,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,medium,D0-D30,12.8,0,0.5,multiplayer_network,멀티/네트워크,negative,people aren't too happy about open online games,heroes_of_hammerwatch_2
187341301,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,24.183333333333334,0,0.5,positive_praise,긍정 칭찬,positive,"Core concept it well done, really enjoyable",heroes_of_hammerwatch_2
187341301,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,24.183333333333334,0,0.5,progression_grind,성장/반복 노가다,neutral,fairly grindy,heroes_of_hammerwatch_2
194834493,619820,Heroes of Hammerwatch II,positive,mixed,gameplay_loop,medium,D91-D180,61.36666666666667,0,0.5,gameplay_loop,게임플레이 루프,negative,반복적인 플레이로 인한 지루함 언급,heroes_of_hammerwatch_2
194834493,619820,Heroes of Hammerwatch II,positive,mixed,gameplay_loop,medium,D91-D180,61.36666666666667,0,0.5,bug,버그,negative,런을 종료시키는 버그 존재,heroes_of_hammerwatch_2
194834493,619820,Heroes of Hammerwatch II,positive,mixed,gameplay_loop,medium,D91-D180,61.36666666666667,0,0.5,content_volume,콘텐츠 분량,neutral,더 많은 모드 지원 희망,heroes_of_hammerwatch_2
201748128,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D181+,15.75,0,0.5,positive_praise,긍정 칭찬,positive,전작과 다르지만 여전히 재미있음,heroes_of_hammerwatch_2
207734214,619820,Heroes of Hammerwatch II,negative,negative,save_progression,high,D181+,143.66666666666666,0,0.5,save_progression,저장/진행,negative,업데이트 후 클라우드 세이브 데이터 소실 문제,heroes_of_hammerwatch_2
207734214,619820,Heroes of Hammerwatch II,negative,negative,save_progression,high,D181+,143.66666666666666,0,0.5,developer_communication,개발사 소통,negative,개발팀의 대응 방식에 대한 불만 제기,heroes_of_hammerwatch_2
185806186,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,4.116666666666666,0,0.5,positive_praise,긍정 칭찬,positive,Improved artwork and weapons that make the classes play differently.,heroes_of_hammerwatch_2
215598279,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,medium,D181+,47.43333333333333,0,0.5,positive_praise,긍정 칭찬,positive,"Good roguelite, big upgrade compared to one in most aspects.",heroes_of_hammerwatch_2
215598279,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,medium,D181+,47.43333333333333,0,0.5,multiplayer_network,멀티/네트워크,positive,You can disconnect during a run and continue it without issues.,heroes_of_hammerwatch_2
215598279,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,medium,D181+,47.43333333333333,0,0.5,bug,버그,negative,Unless there is some big bug where everybody crashes between stages.,heroes_of_hammerwatch_2
215598279,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,medium,D181+,47.43333333333333,0,0.5,content_volume,콘텐츠 분량,negative,"Miss some features from the first game, like anvils.",heroes_of_hammerwatch_2
186574903,619820,Heroes of Hammerwatch II,negative,negative,difficulty,high,D0-D30,0.9333333333333332,2,0.5275590419769287,difficulty,난이도,negative,"Difficulty, it's suuper easy, and then it spikes.",heroes_of_hammerwatch_2
186574903,619820,Heroes of Hammerwatch II,negative,negative,difficulty,high,D0-D30,0.9333333333333332,2,0.5275590419769287,gameplay_loop,게임플레이 루프,negative,The linear pathing of the level doesn't leave much for replayability and secrets.,heroes_of_hammerwatch_2
186574903,619820,Heroes of Hammerwatch II,negative,negative,difficulty,high,D0-D30,0.9333333333333332,2,0.5275590419769287,bug,버그,negative,follower npcs die due to pathing issues.,heroes_of_hammerwatch_2
186495939,619820,Heroes of Hammerwatch II,negative,mixed,gameplay_loop,medium,D0-D30,83.41666666666667,2,0.4798657894134521,gameplay_loop,게임플레이 루프,negative,전작의 개념을 이해 없이 복제하여 깊이가 부족하고 공허하게 느껴짐,heroes_of_hammerwatch_2
186495939,619820,Heroes of Hammerwatch II,negative,mixed,gameplay_loop,medium,D0-D30,83.41666666666667,2,0.4798657894134521,ui_ux,UI/UX,negative,캐릭터 UI에 대한 불만 언급 (내용 미완성),heroes_of_hammerwatch_2
186495939,619820,Heroes of Hammerwatch II,negative,mixed,gameplay_loop,medium,D0-D30,83.41666666666667,2,0.4798657894134521,positive_praise,긍정 칭찬,positive,"멀티플레이어 세이브, 서브클래스, 인챈트 시스템, 그래픽 등은 긍정적임",heroes_of_hammerwatch_2
187099802,619820,Heroes of Hammerwatch II,negative,negative,balance,high,D0-D30,160.15,2,0.4959083497524261,balance,밸런스,negative,근접/힘/민첩 클래스 대비 지능 클래스의 압도적인 성능 및 생존력 문제,heroes_of_hammerwatch_2
186170522,619820,Heroes of Hammerwatch II,negative,negative,control,high,D0-D30,0.3833333333333333,0,0.4814814925193786,control,조작감,negative,조작감이 투박하고 자동 공격 설정 부재로 인한 불편함,heroes_of_hammerwatch_2
186170522,619820,Heroes of Hammerwatch II,negative,negative,control,high,D0-D30,0.3833333333333333,0,0.4814814925193786,graphics_audio,그래픽/사운드,negative,트레일러 대비 낮은 인게임 그래픽 품질에 대한 실망,heroes_of_hammerwatch_2
187577201,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,3.3833333333333333,0,0.5,positive_praise,긍정 칭찬,positive,"retro style, permanent progression, music and gameplay are excellent",heroes_of_hammerwatch_2
208191245,619820,Heroes of Hammerwatch II,negative,negative,multiplayer_network,high,D181+,42.05,0,0.5,multiplayer_network,멀티/네트워크,negative,too many disconnects mid-game and while switching levels,heroes_of_hammerwatch_2
185983783,619820,Heroes of Hammerwatch II,negative,negative,save_progression,medium,D0-D30,0.1,2,0.3948237299919128,save_progression,저장/진행,negative,"characters do not transfer from the demo to the main game, no warning",heroes_of_hammerwatch_2
216610378,619820,Heroes of Hammerwatch II,negative,negative,difficulty,high,D181+,2.783333333333333,1,0.4657169282436371,difficulty,난이도,negative,갑작스러운 난이도 상승으로 인한 빠른 사망 및 자원 손실,heroes_of_hammerwatch_2
216610378,619820,Heroes of Hammerwatch II,negative,negative,difficulty,high,D181+,2.783333333333333,1,0.4657169282436371,ui_ux,UI/UX,negative,스킬 트리 및 스탯 포인트 시스템에 대한 설명 부족 및 기능 오류,heroes_of_hammerwatch_2
216610378,619820,Heroes of Hammerwatch II,negative,negative,difficulty,high,D181+,2.783333333333333,1,0.4657169282436371,progression_grind,성장/반복 노가다,negative,마을 내 아이템 구매 및 언락이 어려움,heroes_of_hammerwatch_2
204347739,619820,Heroes of Hammerwatch II,negative,negative,performance,high,D181+,2.85,5,0.5190750956535339,performance,성능,negative,메모리 누수로 인한 게임 프리징 및 강제 종료 현상,heroes_of_hammerwatch_2
204347739,619820,Heroes of Hammerwatch II,negative,negative,performance,high,D181+,2.85,5,0.5190750956535339,crash,크래시,negative,게임 강제 종료로 인한 세이브 데이터 손실 문제,heroes_of_hammerwatch_2
188764254,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D31-D90,14.416666666666666,0,0.5,positive_praise,긍정 칭찬,positive,"최고의 게임, 최고의 개발사라는 긍정적 평가",heroes_of_hammerwatch_2
188764254,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D31-D90,14.416666666666666,0,0.5,content_volume,콘텐츠 분량,neutral,프리스트 클래스 추가 요청,heroes_of_hammerwatch_2
223342456,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D181+,133.78333333333333,5,0.5192428827285767,positive_praise,긍정 칭찬,positive,"satisfying game loop, constantly wanting more",heroes_of_hammerwatch_2
223342456,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D181+,133.78333333333333,5,0.5192428827285767,gameplay_loop,게임플레이 루프,positive,"satisfying game loop, solo and co-op progression balance",heroes_of_hammerwatch_2
185900057,619820,Heroes of Hammerwatch II,negative,negative,multiplayer_network,high,D0-D30,164.38333333333333,1,0.4556879103183746,multiplayer_network,멀티/네트워크,negative,"multiplayer is completely broken, broken if you use a VPN",heroes_of_hammerwatch_2
185900057,619820,Heroes of Hammerwatch II,negative,negative,multiplayer_network,high,D0-D30,164.38333333333333,1,0.4556879103183746,optimization,최적화,negative,each update just seems to make playing it more annoying,heroes_of_hammerwatch_2
206680302,619820,Heroes of Hammerwatch II,negative,negative,save_progression,high,D181+,44.35,17,0.6293261647224426,save_progression,저장/진행,negative,"new update didn't use old save, backup save overwriting old saves",heroes_of_hammerwatch_2
206680302,619820,Heroes of Hammerwatch II,negative,negative,save_progression,high,D181+,44.35,17,0.6293261647224426,balance,밸런스,negative,scaling the enemy hp even higher as a reward is a joke,heroes_of_hammerwatch_2
186352978,619820,Heroes of Hammerwatch II,negative,negative,progression_grind,medium,D0-D30,15.016666666666667,2,0.5022179484367371,progression_grind,성장/반복 노가다,negative,"NG+ 이후 끝없는 반복과 지루함, 빌드 다양성 부족",heroes_of_hammerwatch_2
186352978,619820,Heroes of Hammerwatch II,negative,negative,progression_grind,medium,D0-D30,15.016666666666667,2,0.5022179484367371,balance,밸런스,negative,NG+ 난이도 상승이 단순히 적 데미지와 체력 수치만 높임,heroes_of_hammerwatch_2
185913984,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,3.2666666666666666,0,0.5,positive_praise,긍정 칭찬,positive,전작의 장점을 계승하고 그래픽과 장비 시스템이 훌륭함,heroes_of_hammerwatch_2
185913984,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,3.2666666666666666,0,0.5,multiplayer_network,멀티/네트워크,negative,멀티플레이 시 재료 공유 기능 부재로 인한 불편함,heroes_of_hammerwatch_2
185913984,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,3.2666666666666666,0,0.5,balance,밸런스,neutral,플레이어 수에 따른 몬스터 밸런스 조정 여부 불확실,heroes_of_hammerwatch_2
191518304,619820,Heroes of Hammerwatch II,negative,negative,progression_grind,medium,D31-D90,2.8,1,0.5155709385871887,progression_grind,성장/반복 노가다,negative,런 시간이 너무 길고 의미 있는 성장이 느껴지지 않음,heroes_of_hammerwatch_2
186008115,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,4.816666666666666,4,0.5652173757553101,positive_praise,긍정 칭찬,positive,"having so much fun, love the art style and combat, also the loot",heroes_of_hammerwatch_2
186008115,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,4.816666666666666,4,0.5652173757553101,progression_grind,성장/반복 노가다,positive,Grindy and very fun to play with friends,heroes_of_hammerwatch_2
191771964,619820,Heroes of Hammerwatch II,negative,negative,gameplay_loop,high,D31-D90,6.983333333333333,1,0.5138888955116272,progression_grind,성장/반복 노가다,negative,"mindless grinding through enemies, repeat, getting slightly further every time",heroes_of_hammerwatch_2
191771964,619820,Heroes of Hammerwatch II,negative,negative,gameplay_loop,high,D31-D90,6.983333333333333,1,0.5138888955116272,gameplay_loop,게임플레이 루프,negative,"little to no build variety, runs will be marginally different",heroes_of_hammerwatch_2
191771964,619820,Heroes of Hammerwatch II,negative,negative,gameplay_loop,high,D31-D90,6.983333333333333,1,0.5138888955116272,balance,밸런스,negative,"dash does not appear to have I-frames, slow movement speed, slow regen of dodges",heroes_of_hammerwatch_2
185723239,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,45.88333333333333,0,0.5,positive_praise,긍정 칭찬,positive,"devs have put in a lot of work, game overall more fun and enjoyable, feel the progression with each run",heroes_of_hammerwatch_2
185777793,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,6.283333333333333,1,0.5,positive_praise,긍정 칭찬,positive,"Good pickup for 15€, a lot of depth with subclasses, gear, and buildings. Amazing if you like roguelikes.",heroes_of_hammerwatch_2
213006620,619820,Heroes of Hammerwatch II,negative,negative,progression_grind,medium,D181+,8.433333333333334,2,0.5020747184753418,progression_grind,성장/반복 노가다,negative,"Boring grind game, kill same monsters until progress wall, repeat 20 times for generic upgrades.",heroes_of_hammerwatch_2
188389764,619820,Heroes of Hammerwatch II,negative,negative,developer_communication,high,D31-D90,3.683333333333333,3,0.5064575672149658,developer_communication,개발사 소통,negative,"Community is bad, admin behavior and customer service experience led to refund suggestion.",heroes_of_hammerwatch_2
186719726,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,8.966666666666667,0,0.5,positive_praise,긍정 칭찬,positive,"really enjoying this game, leaves me wanting to play more",heroes_of_hammerwatch_2
186719726,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,8.966666666666667,0,0.5,price_value,가격/가치,positive,"For the price, that's worth it.",heroes_of_hammerwatch_2
