appid,game_name,recommendationid,review_datetime,release_date,days_from_release,release_period,review_recency_group,steam_label_text,llm_sentiment,steam_llm_sentiment_relation,playtime_at_review_hours,playtime_stage,early_playtime_flag,votes_up,weighted_vote_score,llm_urgency_candidate,high_urgency_flag,llm_issue_category,issue_name_kor,llm_issue_sentiment,issue_positive_flag,issue_negative_or_mixed_flag,action_group_hint,priority_candidate,rule_priority_hint,priority_selection_note,priority_rule_detail,priority_reason,affected_review_count,negative_mixed_review_count,steam_negative_review_count,high_urgency_review_count,high_urgency_rate,negative_mixed_rate,steam_negative_rate,recent_30d_negative_mixed_review_count,early_playtime_negative_mixed_review_count,patch_ops_note,llm_issue_evidence,source_run
619820,Heroes of Hammerwatch II,185776421,2025-01-17 11:58:51,2025-01-14,3,D0-D30,older_90d,negative,negative,exact_match,4.116666666666666,1-5h,True,18,0.4462950825691223,high,True,gameplay_loop,게임플레이 루프,negative,False,True,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 306개, 부정·혼합 268개, Steam 비추천 맥락 240개, 최근 30일 부정·혼합 7개, 초반 플레이타임 부정·혼합 69개, High urgency 후보 82개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",306,268,240,82,0.268,0.8758,0.7843,7,69,"반복 피로, 목표 구조, 보상 흐름을 점검하고 플레이 루프의 지루함을 줄인다.","excessive traps and skills requiring stationary play, boring/drawn-out forest stages",heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,185776421,2025-01-17 11:58:51,2025-01-14,3,D0-D30,older_90d,negative,negative,exact_match,4.116666666666666,1-5h,True,18,0.4462950825691223,high,True,difficulty,난이도,negative,False,True,단기 개선,상,중,"절대 기준상 '상' 후보였으나, 최종 '상' 개수 제한 기준에 따라 '중'으로 조정",절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정,"영향 리뷰 58개, 부정·혼합 44개, Steam 비추천 맥락 36개, 최근 30일 부정·혼합 1개, 초반 플레이타임 부정·혼합 14개, High urgency 후보 19개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정",58,44,36,19,0.3276,0.7586,0.6207,1,14,초반 진입 장벽과 후반 난이도 피로를 구분해 난이도 옵션 또는 안내를 보강한다.,"trap difficulty is too high, leading to cheap deaths without clear patterns",heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,185776421,2025-01-17 11:58:51,2025-01-14,3,D0-D30,older_90d,negative,negative,exact_match,4.116666666666666,1-5h,True,18,0.4462950825691223,high,True,progression_grind,성장/반복 노가다,negative,False,True,단기 개선,상,중,"절대 기준상 '상' 후보였으나, 최종 '상' 개수 제한 기준에 따라 '중'으로 조정",절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정,"영향 리뷰 179개, 부정·혼합 152개, Steam 비추천 맥락 136개, 최근 30일 부정·혼합 3개, 초반 플레이타임 부정·혼합 32개, High urgency 후보 46개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정",179,152,136,46,0.257,0.8492,0.7598,3,32,반복 성장과 노가다 피로를 줄일 수 있는 보상/성장 속도 조정을 검토한다.,"progression feels slower compared to the first game, equipment system feels unnecessary",heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,207276085,2025-10-22 00:06:47,2025-01-14,281,D181+,older_90d,negative,negative,exact_match,13.35,5-20h,False,4,0.3927094042301178,high,True,progression_grind,성장/반복 노가다,negative,False,True,단기 개선,상,중,"절대 기준상 '상' 후보였으나, 최종 '상' 개수 제한 기준에 따라 '중'으로 조정",절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정,"영향 리뷰 179개, 부정·혼합 152개, Steam 비추천 맥락 136개, 최근 30일 부정·혼합 3개, 초반 플레이타임 부정·혼합 32개, High urgency 후보 46개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정",179,152,136,46,0.257,0.8492,0.7598,3,32,반복 성장과 노가다 피로를 줄일 수 있는 보상/성장 속도 조정을 검토한다.,grinding from level one for every new class is mind-numbing and repetitive,heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,207276085,2025-10-22 00:06:47,2025-01-14,281,D181+,older_90d,negative,negative,exact_match,13.35,5-20h,False,4,0.3927094042301178,high,True,save_progression,저장/진행,negative,False,True,즉시 확인,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 85개, 부정·혼합 82개, Steam 비추천 맥락 77개, 최근 30일 부정·혼합 1개, 초반 플레이타임 부정·혼합 15개, High urgency 후보 78개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",85,82,77,78,0.9176,0.9647,0.9059,1,15,"저장 손실, 진행 막힘, 퀘스트 진행 불가 여부를 우선 점검한다.",risk of losing all progress when using console commands to bypass class leveling,heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,222748743,2026-04-07 16:03:37,2025-01-14,448,D181+,last_30d,positive,positive,exact_match,12.566666666666666,5-20h,False,0,0.5,low,False,positive_praise,긍정 칭찬,positive,True,False,강점 유지,하,하,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리,"영향 리뷰 440개, 부정·혼합 0개, Steam 비추천 맥락 29개, High urgency 후보 16개(보조 참고), 절대 기준 후보 하, 규칙 근거: 강점 유지 항목이므로 개선 우선순위 산정 대상에서 분리",440,0,29,16,0.0364,0.0,0.0659,0,0,"긍정적으로 평가된 요소를 유지하고, 업데이트와 마케팅 메시지에서 강점으로 활용한다.","Gauntlet vibes, meta progression, modern improvements, Paladin class viability",heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,186712630,2025-01-30 00:46:40,2025-01-14,16,D0-D30,older_90d,negative,negative,exact_match,7.933333333333334,5-20h,False,0,0.5,medium,False,content_volume,콘텐츠 분량,negative,False,True,장기 검토,상,중,"절대 기준상 '상' 후보였으나, 최종 '상' 개수 제한 기준에 따라 '중'으로 조정",절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정,"영향 리뷰 166개, 부정·혼합 137개, Steam 비추천 맥락 112개, 초반 플레이타임 부정·혼합 16개, High urgency 후보 33개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정",166,137,112,33,0.1988,0.8253,0.6747,0,16,콘텐츠 부족·반복성은 단기 패치보다 업데이트 로드맵 관점에서 검토한다.,content dries up really quickly,heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,186756698,2025-01-30 16:43:08,2025-01-14,16,D0-D30,older_90d,negative,negative,exact_match,47.083333333333336,20-50h,False,1,0.5,high,True,progression_grind,성장/반복 노가다,negative,False,True,단기 개선,상,중,"절대 기준상 '상' 후보였으나, 최종 '상' 개수 제한 기준에 따라 '중'으로 조정",절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정,"영향 리뷰 179개, 부정·혼합 152개, Steam 비추천 맥락 136개, 최근 30일 부정·혼합 3개, 초반 플레이타임 부정·혼합 32개, High urgency 후보 46개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정",179,152,136,46,0.257,0.8492,0.7598,3,32,반복 성장과 노가다 피로를 줄일 수 있는 보상/성장 속도 조정을 검토한다.,"linear, unfulfilled slog of a game once you hit NG+ levels",heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,186756698,2025-01-30 16:43:08,2025-01-14,16,D0-D30,older_90d,negative,negative,exact_match,47.083333333333336,20-50h,False,1,0.5,high,True,gameplay_loop,게임플레이 루프,negative,False,True,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 306개, 부정·혼합 268개, Steam 비추천 맥락 240개, 최근 30일 부정·혼합 7개, 초반 플레이타임 부정·혼합 69개, High urgency 후보 82개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",306,268,240,82,0.268,0.8758,0.7843,7,69,"반복 피로, 목표 구조, 보상 흐름을 점검하고 플레이 루프의 지루함을 줄인다.","poor design, not worth investing in beyond NG difficulties",heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,186666643,2025-01-29 11:16:44,2025-01-14,15,D0-D30,older_90d,negative,negative,exact_match,25.25,20-50h,False,270,0.752787709236145,medium,False,gameplay_loop,게임플레이 루프,negative,False,True,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 306개, 부정·혼합 268개, Steam 비추천 맥락 240개, 최근 30일 부정·혼합 7개, 초반 플레이타임 부정·혼합 69개, High urgency 후보 82개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",306,268,240,82,0.268,0.8758,0.7843,7,69,"반복 피로, 목표 구조, 보상 흐름을 점검하고 플레이 루프의 지루함을 줄인다.","Roguelite elements are extremely limited, build variety is very limited.",heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,186666643,2025-01-29 11:16:44,2025-01-14,15,D0-D30,older_90d,negative,negative,exact_match,25.25,20-50h,False,270,0.752787709236145,medium,False,balance,밸런스,negative,False,True,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 178개, 부정·혼합 171개, Steam 비추천 맥락 137개, 최근 30일 부정·혼합 3개, 초반 플레이타임 부정·혼합 16개, High urgency 후보 74개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",178,171,137,74,0.4157,0.9607,0.7697,3,16,"전투, 성장, 보상, 적 난이도의 불균형 지점을 조정한다.","balance between skills isn't great, aiming for the exact same skill orb setup every run.",heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,186666643,2025-01-29 11:16:44,2025-01-14,15,D0-D30,older_90d,negative,negative,exact_match,25.25,20-50h,False,270,0.752787709236145,medium,False,content_volume,콘텐츠 분량,negative,False,True,장기 검토,상,중,"절대 기준상 '상' 후보였으나, 최종 '상' 개수 제한 기준에 따라 '중'으로 조정",절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정,"영향 리뷰 166개, 부정·혼합 137개, Steam 비추천 맥락 112개, 초반 플레이타임 부정·혼합 16개, High urgency 후보 33개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정",166,137,112,33,0.1988,0.8253,0.6747,0,16,콘텐츠 부족·반복성은 단기 패치보다 업데이트 로드맵 관점에서 검토한다.,"very few of the Trinkets are transformative, skill trees are straight lines.",heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,186502592,2025-01-27 01:36:53,2025-01-14,13,D0-D30,older_90d,negative,negative,exact_match,10.5,5-20h,False,10,0.6016805171966553,high,True,content_volume,콘텐츠 분량,negative,False,True,장기 검토,상,중,"절대 기준상 '상' 후보였으나, 최종 '상' 개수 제한 기준에 따라 '중'으로 조정",절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정,"영향 리뷰 166개, 부정·혼합 137개, Steam 비추천 맥락 112개, 초반 플레이타임 부정·혼합 16개, High urgency 후보 33개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정",166,137,112,33,0.1988,0.8253,0.6747,0,16,콘텐츠 부족·반복성은 단기 패치보다 업데이트 로드맵 관점에서 검토한다.,"less enemy types, less types of traps, less skills, less classes, no puzzles, less varied maps.",heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,186502592,2025-01-27 01:36:53,2025-01-14,13,D0-D30,older_90d,negative,negative,exact_match,10.5,5-20h,False,10,0.6016805171966553,high,True,graphics_audio,그래픽/사운드,negative,False,True,장기 검토,상,중,"절대 기준상 '상' 후보였으나, 최종 '상' 개수 제한 기준에 따라 '중'으로 조정",절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정,"영향 리뷰 72개, 부정·혼합 53개, Steam 비추천 맥락 56개, 최근 30일 부정·혼합 2개, 초반 플레이타임 부정·혼합 21개, High urgency 후보 24개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정",72,53,56,24,0.3333,0.7361,0.7778,2,21,그래픽/사운드가 몰입을 방해하는지와 강점으로 작동하는지를 함께 확인한다.,"large texture issues, broken fonts.",heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,186502592,2025-01-27 01:36:53,2025-01-14,13,D0-D30,older_90d,negative,negative,exact_match,10.5,5-20h,False,10,0.6016805171966553,high,True,crash,크래시,negative,False,True,즉시 확인,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 21개, 부정·혼합 21개, Steam 비추천 맥락 21개, 초반 플레이타임 부정·혼합 8개, High urgency 후보 21개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",21,21,21,21,1.0,1.0,1.0,0,8,"크래시 발생 조건과 로그를 우선 확인하고, 재현 가능한 오류부터 수정한다.",a couple of crashes.,heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,186502592,2025-01-27 01:36:53,2025-01-14,13,D0-D30,older_90d,negative,negative,exact_match,10.5,5-20h,False,10,0.6016805171966553,high,True,balance,밸런스,negative,False,True,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 178개, 부정·혼합 171개, Steam 비추천 맥락 137개, 최근 30일 부정·혼합 3개, 초반 플레이타임 부정·혼합 16개, High urgency 후보 74개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",178,171,137,74,0.4157,0.9607,0.7697,3,16,"전투, 성장, 보상, 적 난이도의 불균형 지점을 조정한다.","last zone is full of multicast enemies who can deal 100x more damage, silence and disarm issues.",heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,185615288,2025-01-15 00:49:00,2025-01-14,1,D0-D30,older_90d,negative,negative,exact_match,0.4333333333333333,0-1h,True,7,0.1013200730085372,low,False,other,기타,negative,False,True,검토 필요,중,중,기타 이슈는 원인이 명확하지 않아 세부 리뷰 확인 대상으로 분리,기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리,"영향 리뷰 42개, 부정·혼합 37개, Steam 비추천 맥락 36개, 초반 플레이타임 부정·혼합 9개, High urgency 후보 13개(보조 참고), 절대 기준 후보 중, 규칙 근거: 기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리",42,37,36,13,0.3095,0.881,0.8571,0,9,세부 리뷰를 확인해 반복되는 하위 원인이 있는지 검토한다.,"Combat- Bad, Exploration- bad, Everything- bad.",heroes_of_hammerwatch_2
619820,Heroes of Hammerwatch II,198217230,2025-06-26 20:50:14,2025-01-14,163,D91-D180,older_90d,negative,negative,exact_match,2.8833333333333333,1-5h,True,0,0.4045534133911133,low,False,gameplay_loop,게임플레이 루프,negative,False,True,단기 개선,상,상,절대 기준 '상' 후보 중 이번 게임 내 상대 우선순위 상위 6개로 유지,절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈,"영향 리뷰 306개, 부정·혼합 268개, Steam 비추천 맥락 240개, 최근 30일 부정·혼합 7개, 초반 플레이타임 부정·혼합 69개, High urgency 후보 82개(보조 참고), 절대 기준 후보 상, 규칙 근거: 절대 기준 상 후보 + 게임 내 상대 우선순위 상위 이슈",306,268,240,82,0.268,0.8758,0.7843,7,69,"반복 피로, 목표 구조, 보상 흐름을 점검하고 플레이 루프의 지루함을 줄인다.","Too old-school, feels like fighting porridge with a machine gun compared to modern roguelikes.",heroes_of_hammerwatch_2
