condition_type,condition_value,issue_name_kor,issue_direction,condition_game_count,issue_game_count,issue_game_ratio,positive_game_count,negative_game_count,tag_positive_game_count,tag_negative_game_count,tag_mixed_game_count,high_urgency_game_count,both_positive_negative_game_count,total_issue_review_count,priority_level,priority_rule_detail,priority_reason,llm_evidence_text
steam_tag,Fishing,콘텐츠 분량,리스크 요소,2,1,50.0,1,1,0,1,1,1,1,21,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 1개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Fishing'에서 '콘텐츠 분량' 항목은 전체 2개 게임 중 1개 게임에서 반복되었다(50.0%). Steam 비추천 맥락은 1개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 1개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Fishing,게임플레이 루프,리스크 요소,2,1,50.0,1,1,1,1,1,1,1,15,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 1개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Fishing'에서 '게임플레이 루프' 항목은 전체 2개 게임 중 1개 게임에서 반복되었다(50.0%). Steam 비추천 맥락은 1개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 1개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Fishing,UI/UX,리스크 요소,2,1,50.0,1,1,0,1,0,1,1,11,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 1개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Fishing'에서 'UI/UX' 항목은 전체 2개 게임 중 1개 게임에서 반복되었다(50.0%). Steam 비추천 맥락은 1개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 1개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Fishing,조작감,리스크 요소,2,1,50.0,1,1,0,1,0,1,1,7,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 1개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Fishing'에서 '조작감' 항목은 전체 2개 게임 중 1개 게임에서 반복되었다(50.0%). Steam 비추천 맥락은 1개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 1개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Fishing,가격/가치,리스크 요소,2,1,50.0,1,1,1,1,0,1,1,5,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 1개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Fishing'에서 '가격/가치' 항목은 전체 2개 게임 중 1개 게임에서 반복되었다(50.0%). Steam 비추천 맥락은 1개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 1개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Fishing,기타,리스크 요소,2,1,50.0,1,1,0,1,0,1,1,5,하,기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리. High urgency 후보는 1개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Fishing'에서 '기타' 항목은 전체 2개 게임 중 1개 게임에서 반복되었다(50.0%). Steam 비추천 맥락은 1개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리'이다. LLM이 High urgency로 분류한 사례는 1개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Fishing,난이도,리스크 요소,2,1,50.0,1,1,1,1,0,1,1,3,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 1개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Fishing'에서 '난이도' 항목은 전체 2개 게임 중 1개 게임에서 반복되었다(50.0%). Steam 비추천 맥락은 1개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 1개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Fishing,밸런스,리스크 요소,2,1,50.0,0,1,0,1,0,0,0,1,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Fishing'에서 '밸런스' 항목은 전체 2개 게임 중 1개 게임에서 반복되었다(50.0%). Steam 비추천 맥락은 1개 게임, Steam 추천 맥락은 0개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 0개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Fishing,스토리,리스크 요소,2,1,50.0,0,1,0,1,0,0,0,1,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Fishing'에서 '스토리' 항목은 전체 2개 게임 중 1개 게임에서 반복되었다(50.0%). Steam 비추천 맥락은 1개 게임, Steam 추천 맥락은 0개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 0개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Fishing,그래픽/사운드,강화 요소,2,1,50.0,1,0,1,0,0,0,0,1,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Fishing'에서 '그래픽/사운드' 항목은 전체 2개 게임 중 1개 게임에서 반복되었다(50.0%). Steam 비추천 맥락은 0개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 0개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Fishing,멀티/네트워크,강화 요소,2,1,50.0,1,0,1,0,0,0,0,1,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Fishing'에서 '멀티/네트워크' 항목은 전체 2개 게임 중 1개 게임에서 반복되었다(50.0%). Steam 비추천 맥락은 0개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 0개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Flight,긍정 칭찬,강화 요소,1,1,100.0,1,1,1,0,0,1,1,23,하,강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리. 적용 규칙: 강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리. High urgency 후보는 1개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Flight'에서 '긍정 칭찬' 항목은 전체 1개 게임 중 1개 게임에서 반복되었다(100.0%). Steam 비추천 맥락은 1개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리'이다. LLM이 High urgency로 분류한 사례는 1개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Flight,그래픽/사운드,리스크 요소,1,1,100.0,1,1,1,1,0,1,1,17,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 1개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Flight'에서 '그래픽/사운드' 항목은 전체 1개 게임 중 1개 게임에서 반복되었다(100.0%). Steam 비추천 맥락은 1개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 1개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Flight,조작감,리스크 요소,1,1,100.0,1,1,0,1,0,1,1,14,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 1개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Flight'에서 '조작감' 항목은 전체 1개 게임 중 1개 게임에서 반복되었다(100.0%). Steam 비추천 맥락은 1개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 1개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
